Location,Variant,Time,AgeGrp,ASFR
India,Medium,1994,20-24,228.137
India,Medium,1994,25-29,186.504
India,Medium,1994,30-34,109.561
India,Medium,1994,35-39,57.777
India,Medium,1994,40-44,24.68
India,Medium,1994,45-49,6.999
India,Medium,1994,50-54,0.398
India,Medium,1995,10-14,6.771
India,Medium,1995,15-19,122.403
India,Medium,1995,20-24,227.619
India,Medium,1995,25-29,183.141
India,Medium,1995,30-34,106.731
India,Medium,1995,35-39,54.504
India,Medium,1995,40-44,22.939
India,Medium,1995,45-49,6.384
India,Medium,1995,50-54,0.363
India,Medium,1996,10-14,5.663
India,Medium,1996,15-19,114.425
India,Medium,1996,20-24,226.789
India,Medium,1996,25-29,183.182
India,Medium,1996,30-34,104.741
India,Medium,1996,35-39,53.037
India,Medium,1996,40-44,22.336
India,Medium,1996,45-49,6.068
India,Medium,1996,50-54,0.363
India,Medium,1997,10-14,5.353
India,Medium,1997,15-19,111.706
India,Medium,1997,20-24,223.556
India,Medium,1997,25-29,179.57
India,Medium,1997,30-34,103.094
India,Medium,1997,35-39,51.856
India,Medium,1997,40-44,21.481
India,Medium,1997,45-49,5.831
India,Medium,1997,50-54,0.354
India,Medium,1998,10-14,5.541
India,Medium,1998,15-19,110.369
India,Medium,1998,20-24,220.993
India,Medium,1998,25-29,173.059
India,Medium,1998,30-34,101.164
India,Medium,1998,35-39,51.126
India,Medium,1998,40-44,20.856
India,Medium,1998,45-49,5.92
India,Medium,1998,50-54,0.379
India,Medium,1999,10-14,4.832
India,Medium,1999,15-19,104.382
India,Medium,1999,20-24,218.244
India,Medium,1999,25-29,170.97
India,Medium,1999,30-34,100.33
India,Medium,1999,35-39,50.994
India,Medium,1999,40-44,20.757
India,Medium,1999,45-49,6.003
India,Medium,1999,50-54,0.415
India,Medium,2000,10-14,4.397
India,Medium,2000,15-19,100.704
India,Medium,2000,20-24,217.242
India,Medium,2000,25-29,170.15
India,Medium,2000,30-34,99.236
India,Medium,2000,35-39,51.167
India,Medium,2000,40-44,20.88
India,Medium,2000,45-49,6.08
India,Medium,2000,50-54,0.441
India,Medium,2001,10-14,4.213
India,Medium,2001,15-19,99.575
India,Medium,2001,20-24,217.59
India,Medium,2001,25-29,169.683
India,Medium,2001,30-34,95.495
India,Medium,2001,35-39,47.835
India,Medium,2001,40-44,19.928
India,Medium,2001,45-49,6.049
India,Medium,2001,50-54,0.456
India,Medium,2002,10-14,3.553
India,Medium,2002,15-19,93.536
India,Medium,2002,20-24,215.676
India,Medium,2002,25-29,167.712
India,Medium,2002,30-34,92.126
India,Medium,2002,35-39,45.752
India,Medium,2002,40-44,18.989
India,Medium,2002,45-49,5.838
India,Medium,2002,50-54,0.461
India,Medium,2003,10-14,2.889
India,Medium,2003,15-19,86.914
India,Medium,2003,20-24,214.006
India,Medium,2003,25-29,165.146
India,Medium,2003,30-34,88.925
India,Medium,2003,35-39,43.101
India,Medium,2003,40-44,17.872
India,Medium,2003,45-49,5.579
India,Medium,2003,50-54,0.468
India,Medium,2004,10-14,1.718
India,Medium,2004,15-19,73.229
India,Medium,2004,20-24,215.403
India,Medium,2004,25-29,165.823
India,Medium,2004,30-34,88.678
India,Medium,2004,35-39,41.237
India,Medium,2004,40-44,17.594
India,Medium,2004,45-49,5.752
India,Medium,2004,50-54,0.55
India,Medium,2005,10-14,0.681
India,Medium,2005,15-19,55.703
India,Medium,2005,20-24,216.266
India,Medium,2005,25-29,165.504
India,Medium,2005,30-34,89.756
India,Medium,2005,35-39,40.085
India,Medium,2005,40-44,17.913
India,Medium,2005,45-49,6.007
India,Medium,2005,50-54,0.655
India,Medium,2006,10-14,0.362
India,Medium,2006,15-19,47.951
India,Medium,2006,20-24,210.369
India,Medium,2006,25-29,167.691
India,Medium,2006,30-34,85.718
India,Medium,2006,35-39,39.122
India,Medium,2006,40-44,16.444
India,Medium,2006,45-49,5.534
India,Medium,2006,50-54,0.636
India,Medium,2007,10-14,0.226
India,Medium,2007,15-19,45.112
India,Medium,2007,20-24,210.175
India,Medium,2007,25-29,164.791
India,Medium,2007,30-34,82.12
India,Medium,2007,35-39,36.205
India,Medium,2007,40-44,14.178
India,Medium,2007,45-49,4.444
India,Medium,2007,50-54,0.564
India,Medium,2008,10-14,0.407
India,Medium,2008,15-19,48.306
India,Medium,2008,20-24,203.054
India,Medium,2008,25-29,161.278
India,Medium,2008,30-34,78.144
India,Medium,2008,35-39,34.839
India,Medium,2008,40-44,13.598
India,Medium,2008,45-49,4.567
India,Medium,2008,50-54,0.548
India,Medium,2009,10-14,0.172
India,Medium,2009,15-19,41.494
India,Medium,2009,20-24,203.894
India,Medium,2009,25-29,161.116
India,Medium,2009,30-34,78.337
India,Medium,2009,35-39,33.195
India,Medium,2009,40-44,12.362
India,Medium,2009,45-49,4.453
India,Medium,2009,50-54,0.588
India,Medium,2010,10-14,0.123
India,Medium,2010,15-19,39.222
India,Medium,2010,20-24,200.595
India,Medium,2010,25-29,161.135
India,Medium,2010,30-34,73.986
India,Medium,2010,35-39,31.789
India,Medium,2010,40-44,10.727
India,Medium,2010,45-49,3.645
India,Medium,2010,50-54,0.524
India,Medium,2011,10-14,0.119
India,Medium,2011,15-19,36.935
India,Medium,2011,20-24,197.641
India,Medium,2011,25-29,158.607
India,Medium,2011,30-34,73.426
India,Medium,2011,35-39,28.693
India,Medium,2011,40-44,9.656
India,Medium,2011,45-49,2.882
India,Medium,2011,50-54,0.47
India,Medium,2012,10-14,0.118
India,Medium,2012,15-19,34.535
India,Medium,2012,20-24,194.183
India,Medium,2012,25-29,157.261
India,Medium,2012,30-34,70.587
India,Medium,2012,35-39,26.13
India,Medium,2012,40-44,8.917
India,Medium,2012,45-49,2.427
India,Medium,2012,50-54,0.438
India,Medium,2013,10-14,0.118
India,Medium,2013,15-19,33.962
India,Medium,2013,20-24,190.717
India,Medium,2013,25-29,151.978
India,Medium,2013,30-34,69.838
India,Medium,2013,35-39,24.427
India,Medium,2013,40-44,8.3
India,Medium,2013,45-49,2.54
India,Medium,2013,50-54,0.456
India,Medium,2014,10-14,0.119
India,Medium,2014,15-19,34.643
India,Medium,2014,20-24,177.492
India,Medium,2014,25-29,141.556
India,Medium,2014,30-34,70.93
India,Medium,2014,35-39,24.766
India,Medium,2014,40-44,9.153
India,Medium,2014,45-49,3.085
India,Medium,2014,50-54,0.471
India,Medium,2015,10-14,0.12
India,Medium,2015,15-19,22.432
India,Medium,2015,20-24,172.114
India,Medium,2015,25-29,146.541
India,Medium,2015,30-34,76.401
India,Medium,2015,35-39,26.612
India,Medium,2015,40-44,10.06
India,Medium,2015,45-49,3.441
India,Medium,2015,50-54,0.548
India,Medium,2016,10-14,0.12
India,Medium,2016,15-19,20.025
India,Medium,2016,20-24,151.153
India,Medium,2016,25-29,153.819
India,Medium,2016,30-34,84.817
India,Medium,2016,35-39,30.597
India,Medium,2016,40-44,10.721
India,Medium,2016,45-49,3.702
India,Medium,2016,50-54,0.521
India,Medium,2017,10-14,0.121
India,Medium,2017,15-19,20.42
India,Medium,2017,20-24,143.88
India,Medium,2017,25-29,149.04
India,Medium,2017,30-34,82.628
India,Medium,2017,35-39,30.403
India,Medium,2017,40-44,10.534
India,Medium,2017,45-49,3.369
India,Medium,2017,50-54,0.468
India,Medium,2018,10-14,0.12
India,Medium,2018,15-19,19.275
India,Medium,2018,20-24,140.63
India,Medium,2018,25-29,142.967
India,Medium,2018,30-34,84.092
India,Medium,2018,35-39,33.297
India,Medium,2018,40-44,11.38
India,Medium,2018,45-49,3.782
India,Medium,2018,50-54,0.498
India,Medium,2019,10-14,0.12
India,Medium,2019,15-19,17.701
India,Medium,2019,20-24,133.811
India,Medium,2019,25-29,137.662
India,Medium,2019,30-34,82.092
India,Medium,2019,35-39,34.94
India,Medium,2019,40-44,11.837
India,Medium,2019,45-49,3.871
India,Medium,2019,50-54,0.489
India,Medium,2020,10-14,0.119
India,Medium,2020,15-19,17.278
India,Medium,2020,20-24,129.131
India,Medium,2020,25-29,134.512
India,Medium,2020,30-34,80.284
India,Medium,2020,35-39,34.034
India,Medium,2020,40-44,11.487
India,Medium,2020,45-49,3.693
India,Medium,2020,50-54,0.467
India,Medium,2021,10-14,0.119
India,Medium,2021,15-19,17.234
India,Medium,2021,20-24,127.265
India,Medium,2021,25-29,133.74
India,Medium,2021,30-34,79.504
India,Medium,2021,35-39,33.63
India,Medium,2021,40-44,11.32
India,Medium,2021,45-49,3.587
India,Medium,2021,50-54,0.455
India,Medium,2022,10-14,0.14
India,Medium,2022,15-19,16.299
India,Medium,2022,20-24,124.081
India,Medium,2022,25-29,133.189
India,Medium,2022,30-34,80.147
India,Medium,2022,35-39,33.784
India,Medium,2022,40-44,11.265
India,Medium,2022,45-49,3.567
India,Medium,2022,50-54,0.487
India,Medium,2023,10-14,0.139
India,Medium,2023,15-19,15.447
India,Medium,2023,20-24,121.483
India,Medium,2023,25-29,133.04
India,Medium,2023,30-34,81.01
India,Medium,2023,35-39,34.013
India,Medium,2023,40-44,11.229
India,Medium,2023,45-49,3.557
India,Medium,2023,50-54,0.486
India,Medium,2024,10-14,0.138
India,Medium,2024,15-19,14.592
India,Medium,2024,20-24,118.785
India,Medium,2024,25-29,132.605
India,Medium,2024,30-34,81.702
India,Medium,2024,35-39,34.177
India,Medium,2024,40-44,11.169
India,Medium,2024,45-49,3.542
India,Medium,2024,50-54,0.484
India,Medium,2025,10-14,0.138
India,Medium,2025,15-19,13.817
India,Medium,2025,20-24,116.446
India,Medium,2025,25-29,132.472
India,Medium,2025,30-34,82.562
India,Medium,2025,35-39,34.411
India,Medium,2025,40-44,11.135
India,Medium,2025,45-49,3.537
India,Medium,2025,50-54,0.481
India,Medium,2026,10-14,0.136
India,Medium,2026,15-19,13.059
India,Medium,2026,20-24,113.531
India,Medium,2026,25-29,131.643
India,Medium,2026,30-34,82.965
India,Medium,2026,35-39,34.48
India,Medium,2026,40-44,11.048
India,Medium,2026,45-49,3.512
India,Medium,2026,50-54,0.475
India,Medium,2027,10-14,0.135
India,Medium,2027,15-19,12.46
India,Medium,2027,20-24,111.282
India,Medium,2027,25-29,131.572
India,Medium,2027,30-34,83.858
India,Medium,2027,35-39,34.773
India,Medium,2027,40-44,11.021
India,Medium,2027,45-49,3.505
India,Medium,2027,50-54,0.471
India,Medium,2028,10-14,0.134
India,Medium,2028,15-19,11.886
India,Medium,2028,20-24,108.739
India,Medium,2028,25-29,131.119
India,Medium,2028,30-34,84.519
India,Medium,2028,35-39,34.961
India,Medium,2028,40-44,10.955
India,Medium,2028,45-49,3.484
India,Medium,2028,50-54,0.466
India,Medium,2029,10-14,0.132
India,Medium,2029,15-19,11.369
India,Medium,2029,20-24,106.271
India,Medium,2029,25-29,130.697
India,Medium,2029,30-34,85.208
India,Medium,2029,35-39,35.168
India,Medium,2029,40-44,10.899
India,Medium,2029,45-49,3.464
India,Medium,2029,50-54,0.463
India,Medium,2030,10-14,0.132
India,Medium,2030,15-19,10.903
India,Medium,2030,20-24,104.115
India,Medium,2030,25-29,130.54
India,Medium,2030,30-34,86.098
India,Medium,2030,35-39,35.447
India,Medium,2030,40-44,10.866
India,Medium,2030,45-49,3.45
India,Medium,2030,50-54,0.462
India,Medium,2031,10-14,0.131
India,Medium,2031,15-19,10.397
India,Medium,2031,20-24,101.681
India,Medium,2031,25-29,129.862
India,Medium,2031,30-34,86.654
India,Medium,2031,35-39,35.575
India,Medium,2031,40-44,10.796
India,Medium,2031,45-49,3.422
India,Medium,2031,50-54,0.459
India,Medium,2032,10-14,0.13
India,Medium,2032,15-19,9.968
India,Medium,2032,20-24,99.868
India,Medium,2032,25-29,129.847
India,Medium,2032,30-34,87.603
India,Medium,2032,35-39,35.885
India,Medium,2032,40-44,10.789
India,Medium,2032,45-49,3.409
India,Medium,2032,50-54,0.456
India,Medium,2033,10-14,0.128
India,Medium,2033,15-19,9.503
India,Medium,2033,20-24,97.797
India,Medium,2033,25-29,129.405
India,Medium,2033,30-34,88.181
India,Medium,2033,35-39,36.075
India,Medium,2033,40-44,10.743
India,Medium,2033,45-49,3.381
India,Medium,2033,50-54,0.45
India,Medium,2034,10-14,0.127
India,Medium,2034,15-19,9.103
India,Medium,2034,20-24,96.027
India,Medium,2034,25-29,129.208
India,Medium,2034,30-34,88.848
India,Medium,2034,35-39,36.329
India,Medium,2034,40-44,10.718
India,Medium,2034,45-49,3.36
India,Medium,2034,50-54,0.445
India,Medium,2035,10-14,0.125
India,Medium,2035,15-19,8.787
India,Medium,2035,20-24,94.282
India,Medium,2035,25-29,128.991
India,Medium,2035,30-34,89.473
India,Medium,2035,35-39,36.598
India,Medium,2035,40-44,10.693
India,Medium,2035,45-49,3.337
India,Medium,2035,50-54,0.44
India,Medium,2036,10-14,0.124
India,Medium,2036,15-19,8.441
India,Medium,2036,20-24,92.266
India,Medium,2036,25-29,128.511
India,Medium,2036,30-34,89.954
India,Medium,2036,35-39,36.819
India,Medium,2036,40-44,10.646
India,Medium,2036,45-49,3.309
India,Medium,2036,50-54,0.434
India,Medium,2037,10-14,0.124
India,Medium,2037,15-19,8.137
India,Medium,2037,20-24,90.676
India,Medium,2037,25-29,128.565
India,Medium,2037,30-34,90.877
India,Medium,2037,35-39,37.177
India,Medium,2037,40-44,10.648
India,Medium,2037,45-49,3.296
India,Medium,2037,50-54,0.429
India,Medium,2038,10-14,0.123
India,Medium,2038,15-19,7.838
India,Medium,2038,20-24,89.115
India,Medium,2038,25-29,128.598
India,Medium,2038,30-34,91.837
India,Medium,2038,35-39,37.476
India,Medium,2038,40-44,10.65
India,Medium,2038,45-49,3.281
India,Medium,2038,50-54,0.423
India,Medium,2039,10-14,0.122
India,Medium,2039,15-19,7.498
India,Medium,2039,20-24,87.292
India,Medium,2039,25-29,128.059
India,Medium,2039,30-34,92.422
India,Medium,2039,35-39,37.565
India,Medium,2039,40-44,10.606
India,Medium,2039,45-49,3.251
India,Medium,2039,50-54,0.415
India,Medium,2040,10-14,0.122
India,Medium,2040,15-19,7.23
India,Medium,2040,20-24,85.967
India,Medium,2040,25-29,127.986
India,Medium,2040,30-34,93.336
India,Medium,2040,35-39,37.777
India,Medium,2040,40-44,10.607
India,Medium,2040,45-49,3.232
India,Medium,2040,50-54,0.409
India,Medium,2041,10-14,0.121
India,Medium,2041,15-19,6.999
India,Medium,2041,20-24,84.588
India,Medium,2041,25-29,127.924
India,Medium,2041,30-34,94.206
India,Medium,2041,35-39,38.026
India,Medium,2041,40-44,10.62
India,Medium,2041,45-49,3.213
India,Medium,2041,50-54,0.403
India,Medium,2042,10-14,0.121
India,Medium,2042,15-19,6.783
India,Medium,2042,20-24,83.094
India,Medium,2042,25-29,127.79
India,Medium,2042,30-34,94.968
India,Medium,2042,35-39,38.302
India,Medium,2042,40-44,10.62
India,Medium,2042,45-49,3.191
India,Medium,2042,50-54,0.398
India,Medium,2043,10-14,0.119
India,Medium,2043,15-19,6.558
India,Medium,2043,20-24,81.285
India,Medium,2043,25-29,127.213
India,Medium,2043,30-34,95.369
India,Medium,2043,35-39,38.481
India,Medium,2043,40-44,10.564
India,Medium,2043,45-49,3.158
India,Medium,2043,50-54,0.391
India,Medium,2044,10-14,0.119
India,Medium,2044,15-19,6.357
India,Medium,2044,20-24,79.637
India,Medium,2044,25-29,126.837
India,Medium,2044,30-34,95.875
India,Medium,2044,35-39,38.755
India,Medium,2044,40-44,10.513
India,Medium,2044,45-49,3.129
India,Medium,2044,50-54,0.384
India,Medium,2045,10-14,0.118
India,Medium,2045,15-19,6.18
India,Medium,2045,20-24,78.347
India,Medium,2045,25-29,126.804
India,Medium,2045,30-34,96.638
India,Medium,2045,35-39,39.129
India,Medium,2045,40-44,10.489
India,Medium,2045,45-49,3.11
India,Medium,2045,50-54,0.378
India,Medium,2046,10-14,0.117
India,Medium,2046,15-19,5.994
India,Medium,2046,20-24,76.926
India,Medium,2046,25-29,126.358
India,Medium,2046,30-34,97.179
India,Medium,2046,35-39,39.335
India,Medium,2046,40-44,10.442
India,Medium,2046,45-49,3.082
India,Medium,2046,50-54,0.371
India,Medium,2047,10-14,0.116
India,Medium,2047,15-19,5.83
India,Medium,2047,20-24,75.681
India,Medium,2047,25-29,126.073
India,Medium,2047,30-34,97.884
India,Medium,2047,35-39,39.567
India,Medium,2047,40-44,10.427
India,Medium,2047,45-49,3.056
India,Medium,2047,50-54,0.365
India,Medium,2048,10-14,0.116
India,Medium,2048,15-19,5.69
India,Medium,2048,20-24,74.693
India,Medium,2048,25-29,126.154
India,Medium,2048,30-34,98.896
India,Medium,2048,35-39,39.909
India,Medium,2048,40-44,10.457
India,Medium,2048,45-49,3.035
India,Medium,2048,50-54,0.359
India,Medium,2049,10-14,0.115
India,Medium,2049,15-19,5.528
India,Medium,2049,20-24,73.289
India,Medium,2049,25-29,125.484
India,Medium,2049,30-34,99.237
India,Medium,2049,35-39,39.979
India,Medium,2049,40-44,10.437
India,Medium,2049,45-49,2.992
India,Medium,2049,50-54,0.352
India,Medium,2050,10-14,0.114
India,Medium,2050,15-19,5.387
India,Medium,2050,20-24,72.109
India,Medium,2050,25-29,125.166
India,Medium,2050,30-34,99.738
India,Medium,2050,35-39,40.167
India,Medium,2050,40-44,10.443
India,Medium,2050,45-49,2.957
India,Medium,2050,50-54,0.345
India,Medium,2051,10-14,0.113
India,Medium,2051,15-19,5.246
India,Medium,2051,20-24,70.854
India,Medium,2051,25-29,124.652
India,Medium,2051,30-34,100.141
India,Medium,2051,35-39,40.374
India,Medium,2051,40-44,10.418
India,Medium,2051,45-49,2.918
India,Medium,2051,50-54,0.339
India,Medium,2052,10-14,0.112
India,Medium,2052,15-19,5.129
India,Medium,2052,20-24,69.848
India,Medium,2052,25-29,124.505
India,Medium,2052,30-34,100.899
India,Medium,2052,35-39,40.716
India,Medium,2052,40-44,10.416
India,Medium,2052,45-49,2.891
India,Medium,2052,50-54,0.333
India,Medium,2053,10-14,0.111
India,Medium,2053,15-19,4.993
India,Medium,2053,20-24,68.544
India,Medium,2053,25-29,123.775
India,Medium,2053,30-34,101.235
India,Medium,2053,35-39,40.874
India,Medium,2053,40-44,10.364
India,Medium,2053,45-49,2.853
India,Medium,2053,50-54,0.324
India,Medium,2054,10-14,0.11
India,Medium,2054,15-19,4.89
India,Medium,2054,20-24,67.629
India,Medium,2054,25-29,123.674
India,Medium,2054,30-34,102.099
India,Medium,2054,35-39,41.186
India,Medium,2054,40-44,10.355
India,Medium,2054,45-49,2.831
India,Medium,2054,50-54,0.315
India,Medium,2055,10-14,0.11
India,Medium,2055,15-19,4.789
India,Medium,2055,20-24,66.693
India,Medium,2055,25-29,123.491
India,Medium,2055,30-34,102.814
India,Medium,2055,35-39,41.394
India,Medium,2055,40-44,10.345
India,Medium,2055,45-49,2.807
India,Medium,2055,50-54,0.307
India,Medium,2056,10-14,0.109
India,Medium,2056,15-19,4.694
India,Medium,2056,20-24,65.798
India,Medium,2056,25-29,123.317
India,Medium,2056,30-34,103.47
India,Medium,2056,35-39,41.679
India,Medium,2056,40-44,10.364
India,Medium,2056,45-49,2.779
India,Medium,2056,50-54,0.299
India,Medium,2057,10-14,0.108
India,Medium,2057,15-19,4.602
India,Medium,2057,20-24,64.853
India,Medium,2057,25-29,123.003
India,Medium,2057,30-34,103.979
India,Medium,2057,35-39,41.983
India,Medium,2057,40-44,10.376
India,Medium,2057,45-49,2.746
India,Medium,2057,50-54,0.292
India,Medium,2058,10-14,0.107
India,Medium,2058,15-19,4.515
India,Medium,2058,20-24,63.951
India,Medium,2058,25-29,122.753
India,Medium,2058,30-34,104.537
India,Medium,2058,35-39,42.356
India,Medium,2058,40-44,10.395
India,Medium,2058,45-49,2.714
India,Medium,2058,50-54,0.286
India,Medium,2059,10-14,0.105
India,Medium,2059,15-19,4.416
India,Medium,2059,20-24,62.861
India,Medium,2059,25-29,122.07
India,Medium,2059,30-34,104.718
India,Medium,2059,35-39,42.59
India,Medium,2059,40-44,10.362
India,Medium,2059,45-49,2.67
India,Medium,2059,50-54,0.279
India,Medium,2060,10-14,0.105
India,Medium,2060,15-19,4.343
India,Medium,2060,20-24,62.068
India,Medium,2060,25-29,121.892
India,Medium,2060,30-34,105.336
India,Medium,2060,35-39,42.937
India,Medium,2060,40-44,10.351
India,Medium,2060,45-49,2.638
India,Medium,2060,50-54,0.274
India,Medium,2061,10-14,0.103
India,Medium,2061,15-19,4.263
India,Medium,2061,20-24,61.155
India,Medium,2061,25-29,121.429
India,Medium,2061,30-34,105.689
India,Medium,2061,35-39,43.135
India,Medium,2061,40-44,10.339
India,Medium,2061,45-49,2.605
India,Medium,2061,50-54,0.267
India,Medium,2062,10-14,0.103
India,Medium,2062,15-19,4.209
India,Medium,2062,20-24,60.598
India,Medium,2062,25-29,121.626
India,Medium,2062,30-34,106.605
India,Medium,2062,35-39,43.555
India,Medium,2062,40-44,10.406
India,Medium,2062,45-49,2.586
India,Medium,2062,50-54,0.26
India,Medium,2063,10-14,0.102
India,Medium,2063,15-19,4.133
India,Medium,2063,20-24,59.735
India,Medium,2063,25-29,121.161
India,Medium,2063,30-34,106.95
India,Medium,2063,35-39,43.747
India,Medium,2063,40-44,10.431
India,Medium,2063,45-49,2.554
India,Medium,2063,50-54,0.253
India,Medium,2064,10-14,0.101
India,Medium,2064,15-19,4.072
India,Medium,2064,20-24,59.024
India,Medium,2064,25-29,120.94
India,Medium,2064,30-34,107.488
India,Medium,2064,35-39,44.03
India,Medium,2064,40-44,10.479
